,,,,,,,,,,ROUNDS  ,TIME ROUND
,,,,,,,,,,1.14,15:45
,,,,,,,,,,2.33,15:44
,,,,,,,,,,1.94,15:44
,,,,,,,,,,7.84,15:44
,,,,,,,,,,1.34,15:43
,,,,,,,,,,1.69,15:42
,,,,,,,,,,8.13,15:42
,,,,,,,,,,1.45,15:41
,,,,,,,,,,9.22,15:41
,,,,,,,,,,3.09,15:40
,,,,,,,,,,1.44,15:40
,,,,,,,,,,1.21,15:39
,,,,,,,,,,16.10,15:39
,,,,,,,,,,4.00,15:38
,,,,,,,,,,2.86,15:38
,,,,,,,,,,1.89,15:37
,,,,,,,,,,10.36,15:37
,,,,,,,,,,1.08,15:36
,,,,,,,,,,34.87,15:36
,,,,,,,,,,2.59,15:35
,,,,,,,,,,1.02,15:34
,,,,,,,,,,1.10,15:34
,,,,,,,,,,1.22,15:34
,,,,,,,,,,1.45,15:33
,,,,,,,,,,19.52,15:33
,,,,,,,,,,4.69,15:32
,,,,,,,,,,3.77,15:31
,,,,,,,,,,1.17,15:31
,,,,,,,,,,3.54,15:31
,,,,,,,,,,4.26,15:30
,,,,,,,,,,1.87,15:29
,,,,,,,,,,4.55,15:29
,,,,,,,,,,1.03,15:28
,,,,,,,,,,1.02,15:28
,,,,,,,,,,1.23,15:28
,,,,,,,,,,1.59,15:28
,,,,,,,,,,2.78,15:27
,,,,,,,,,,4.91,15:27
,,,,,,,,,,1.17,15:26
,,,,,,,,,,5.13,15:26
,,,,,,,,,,1.12,15:25
,,,,,,,,,,1.48,15:25
,,,,,,,,,,1.28,15:25
,,,,,,,,,,3.26,15:25
,,,,,,,,,,1.12,15:24
,,,,,,,,,,1.06,15:24
,,,,,,,,,,1.08,15:24
,,,,,,,,,,12.56,15:23
,,,,,,,,,,11.51,15:23
,,,,,,,,,,1.21,15:22
,,,,,,,,,,5.54,15:21
,,,,,,,,,,3.15,15:21
,,,,,,,,,,2.45,15:20
,,,,,,,,,,2.45,15:20
,,,,,,,,,,1.78,15:20
,,,,,,,,,,1.37,15:19
,,,,,,,,,,2.82,15:19
,,,,,,,,,,1.23,15:19
,,,,,,,,,,14.84,15:18
,,,,,,,,,,25.12,15:17
,,,,,,,,,,1.14,15:16
,,,,,,,,,,5.30,15:16
,,,,,,,,,,2.25,15:16
,,,,,,,,,,1.88,15:15
,,,,,,,,,,1.16,15:15
,,,,,,,,,,4.81,15:14
,,,,,,,,,,1.40,15:14
,,,,,,,,,,2.29,15:14
,,,,,,,,,,86.25,15:13
,,,,,,,,,,2.66,15:12
,,,,,,,,,,749.52,15:11
,,,,,,,,,,1.10,15:09
,,,,,,,,,,8.38,15:09
,,,,,,,,,,3.29,15:08
,,,,,,,,,,1.96,15:08
,,,,,,,,,,1.16,15:07
,,,,,,,,,,1.15,15:07
,,,,,,,,,,2.01,15:07
,,,,,,,,,,1.69,15:06
,,,,,,,,,,1.69,15:06
,,,,,,,,,,1.37,15:06
,,,,,,,,,,1.18,15:05
,,,,,,,,,,1.10,15:05
,,,,,,,,,,4.97,15:05
,,,,,,,,,,2.28,15:04
,,,,,,,,,,3.96,15:04
,,,,,,,,,,1.81,15:03
,,,,,,,,,,3.36,15:03
,,,,,,,,,,1.17,15:02
,,,,,,,,,,1.00,15:02
,,,,,,,,,,8.72,15:02
,,,,,,,,,,2.69,15:01
,,,,,,,,,,1.25,15:01
,,,,,,,,,,1.09,15:00
,,,,,,,,,,2.23,15:00
,,,,,,,,,,13.65,15:00
,,,,,,,,,,2.38,14:59
,,,,,,,,,,1.13,14:58
,,,,,,,,,,1.57,14:58
,,,,,,,,,,6.09,14:58
,,,,,,,,,,2.83,14:57
,,,,,,,,,,19.95,14:57
,,,,,,,,,,1.11,14:56
,,,,,,,,,,1.98,14:55
,,,,,,,,,,2.06,14:55
,,,,,,,,,,4.18,14:55
,,,,,,,,,,5.37,14:54
,,,,,,,,,,1.06,14:53
,,,,,,,,,,16.39,14:53
,,,,,,,,,,2.73,14:52
,,,,,,,,,,2.02,14:52
,,,,,,,,,,1.03,14:51
,,,,,,,,,,1.59,14:51
,,,,,,,,,,6.70,14:51
,,,,,,,,,,1.07,14:50
,,,,,,,,,,1.81,14:50
,,,,,,,,,,1.18,14:49
,,,,,,,,,,1.95,14:49
,,,,,,,,,,2.43,14:49
,,,,,,,,,,6.16,14:48
,,,,,,,,,,1.00,14:48
,,,,,,,,,,1.45,14:48
,,,,,,,,,,3.83,14:47
,,,,,,,,,,1.00,14:47
,,,,,,,,,,1.98,14:46
,,,,,,,,,,1.04,14:46
,,,,,,,,,,1.70,14:46
,,,,,,,,,,3.54,14:45
,,,,,,,,,,1.17,14:45
,,,,,,,,,,10.51,14:45
,,,,,,,,,,5.55,14:44
,,,,,,,,,,1.45,14:43
,,,,,,,,,,23.60,14:43
,,,,,,,,,,3.33,14:42
,,,,,,,,,,17.87,14:41
,,,,,,,,,,2.49,14:40
,,,,,,,,,,2.37,14:40
,,,,,,,,,,1.67,14:39
,,,,,,,,,,11.96,14:39
,,,,,,,,,,1.75,14:38
,,,,,,,,,,1.62,14:38
,,,,,,,,,,1.01,14:37
,,,,,,,,,,1.61,14:37
,,,,,,,,,,1.30,14:37
,,,,,,,,,,1.42,14:37
,,,,,,,,,,1.15,14:36
,,,,,,,,,,2.01,14:36
,,,,,,,,,,2.69,14:36
,,,,,,,,,,1.16,14:35
,,,,,,,,,,3.19,14:35
,,,,,,,,,,5.58,14:35
,,,,,,,,,,1.13,14:34
,,,,,,,,,,11.62,14:34
,,,,,,,,,,1.57,14:33
,,,,,,,,,,16.47,14:32
,,,,,,,,,,1.07,14:31
,,,,,,,,,,1.41,14:31
,,,,,,,,,,1.47,14:31
,,,,,,,,,,3.15,14:31
,,,,,,,,,,2.01,14:30
,,,,,,,,,,5.42,14:30
,,,,,,,,,,2.07,14:29
,,,,,,,,,,4.33,14:29
,,,,,,,,,,1.86,14:29
,,,,,,,,,,1.60,14:28
,,,,,,,,,,14.46,14:27
,,,,,,,,,,91.94,14:26
,,,,,,,,,,1.95,14:25
,,,,,,,,,,2.33,14:25
,,,,,,,,,,1.18,14:24
,,,,,,,,,,1.47,14:24
,,,,,,,,,,3.27,14:24
,,,,,,,,,,14.54,14:23
,,,,,,,,,,1.94,14:22
,,,,,,,,,,11.10,14:22
,,,,,,,,,,1.98,14:21
,,,,,,,,,,1.00,14:20
,,,,,,,,,,1.47,14:20
,,,,,,,,,,1.01,14:20
,,,,,,,,,,2.85,14:20
,,,,,,,,,,1.30,14:19
,,,,,,,,,,1.74,14:19
,,,,,,,,,,3.93,14:19
,,,,,,,,,,1.00,14:18
,,,,,,,,,,1.36,14:18
,,,,,,,,,,3.28,14:18
,,,,,,,,,,1.58,14:17
,,,,,,,,,,26.64,14:17
,,,,,,,,,,3.35,14:16
,,,,,,,,,,29.27,14:15
,,,,,,,,,,1.08,14:14
,,,,,,,,,,1.05,14:14
,,,,,,,,,,1.31,14:14
,,,,,,,,,,3.41,14:13
,,,,,,,,,,2.16,14:13
,,,,,,,,,,15.62,14:12
,,,,,,,,,,12.10,14:11
,,,,,,,,,,46.32,14:10
,,,,,,,,,,2.15,14:09
,,,,,,,,,,2.25,14:09
,,,,,,,,,,1.93,14:08
,,,,,,,,,,1.68,14:08
,,,,,,,,,,2.44,14:08
,,,,,,,,,,1.09,14:07
,,,,,,,,,,1.47,14:07
,,,,,,,,,,3.02,14:07
,,,,,,,,,,2.21,14:06
,,,,,,,,,,1.35,14:06
,,,,,,,,,,1.07,14:05
,,,,,,,,,,16.49,14:05
,,,,,,,,,,1.22,14:04
,,,,,,,,,,4.17,14:04
,,,,,,,,,,2.16,14:03
,,,,,,,,,,6.95,14:03
,,,,,,,,,,2.28,14:02
,,,,,,,,,,1.58,14:02
,,,,,,,,,,1.21,14:02
,,,,,,,,,,2.93,14:01
,,,,,,,,,,2.65,14:01
,,,,,,,,,,2.30,14:00
,,,,,,,,,,1.40,14:00
,,,,,,,,,,1.03,14:00
,,,,,,,,,,1.41,13:59
,,,,,,,,,,1.19,13:59
,,,,,,,,,,1.47,13:59
,,,,,,,,,,1.01,13:59
,,,,,,,,,,1.21,13:58
,,,,,,,,,,1.21,13:58
,,,,,,,,,,1.44,13:58
,,,,,,,,,,1.66,13:58
,,,,,,,,,,2.94,13:57
,,,,,,,,,,1.34,13:57
,,,,,,,,,,2.21,13:56
,,,,,,,,,,10.32,13:56
,,,,,,,,,,1.80,13:55
,,,,,,,,,,2.32,13:55
,,,,,,,,,,1.66,13:54
,,,,,,,,,,2.55,13:54
,,,,,,,,,,5.99,13:54
,,,,,,,,,,17.46,13:53
,,,,,,,,,,2.19,13:52
,,,,,,,,,,1.63,13:52
,,,,,,,,,,2.11,13:51
,,,,,,,,,,3.48,13:51
,,,,,,,,,,16.90,13:50
,,,,,,,,,,3.80,13:49
,,,,,,,,,,1.51,13:49
,,,,,,,,,,32.18,13:48
,,,,,,,,,,1.69,13:47
,,,,,,,,,,1.37,13:47
,,,,,,,,,,6.41,13:47
,,,,,,,,,,3.49,13:46
,,,,,,,,,,1.10,13:45
,,,,,,,,,,1.26,13:45
,,,,,,,,,,6.19,13:45
,,,,,,,,,,2.22,13:44
,,,,,,,,,,72.60,13:44
,,,,,,,,,,1.08,13:42
,,,,,,,,,,2.30,13:42
,,,,,,,,,,3.89,13:42
,,,,,,,,,,2.81,13:41
,,,,,,,,,,11.29,13:41
,,,,,,,,,,5.85,13:40
,,,,,,,,,,2.00,13:39
,,,,,,,,,,2.96,13:39
,,,,,,,,,,15.90,13:38
,,,,,,,,,,1.12,13:38
,,,,,,,,,,1.40,13:38
,,,,,,,,,,3.54,13:38
,,,,,,,,,,2.27,13:38
,,,,,,,,,,2.66,13:38
,,,,,,,,,,1.38,13:38
,,,,,,,,,,3.49,13:38
,,,,,,,,,,3.27,13:38
,,,,,,,,,,1.00,13:38
,,,,,,,,,,1.55,13:34
,,,,,,,,,,2.72,13:33
,,,,,,,,,,11.60,13:33
,,,,,,,,,,2.07,13:32
,,,,,,,,,,1.04,13:32
,,,,,,,,,,1.30,13:31
,,,,,,,,,,3.70,13:31
,,,,,,,,,,2.40,13:31
,,,,,,,,,,1.33,13:30
,,,,,,,,,,1.55,13:30
,,,,,,,,,,3.12,13:30
,,,,,,,,,,5.07,13:29
,,,,,,,,,,19.20,13:28
,,,,,,,,,,2.01,13:27
,,,,,,,,,,1.30,13:27
,,,,,,,,,,2.34,13:27
,,,,,,,,,,1.29,13:26
,,,,,,,,,,1.25,13:26
,,,,,,,,,,1.62,13:26
,,,,,,,,,,2.84,13:25
,,,,,,,,,,3.62,13:25
,,,,,,,,,,1.33,13:24
,,,,,,,,,,9.45,13:24
,,,,,,,,,,1.27,13:23
,,,,,,,,,,1.07,13:23
,,,,,,,,,,1.17,13:23
,,,,,,,,,,1.05,13:23
,,,,,,,,,,1.71,13:22
,,,,,,,,,,5.18,13:22
,,,,,,,,,,405.40,13:21
,,,,,,,,,,1.04,13:20
,,,,,,,,,,1.81,13:19
,,,,,,,,,,2.31,13:19
,,,,,,,,,,1.93,13:18
,,,,,,,,,,2.43,13:18
,,,,,,,,,,1.73,13:18
,,,,,,,,,,18.50,13:17
,,,,,,,,,,1.51,13:16
,,,,,,,,,,1.93,13:16
,,,,,,,,,,1.06,13:16
,,,,,,,,,,1.19,13:15
,,,,,,,,,,4.59,13:15
,,,,,,,,,,1.98,13:15
,,,,,,,,,,2.22,13:14
,,,,,,,,,,1.52,13:14
,,,,,,,,,,1.03,13:13
,,,,,,,,,,1.00,13:13
,,,,,,,,,,2.59,13:13
,,,,,,,,,,1.05,13:13
,,,,,,,,,,1.96,13:12
,,,,,,,,,,8.60,13:12
,,,,,,,,,,5.22,13:12
,,,,,,,,,,3.59,13:11
,,,,,,,,,,1.35,13:11
,,,,,,,,,,100.28,13:10
,,,,,,,,,,1.57,13:08
,,,,,,,,,,19.03,13:08
,,,,,,,,,,10.21,13:07
,,,,,,,,,,1.35,13:06
,,,,,,,,,,5.04,13:06
,,,,,,,,,,9.34,13:05
,,,,,,,,,,1.50,13:04
,,,,,,,,,,1.41,13:04
,,,,,,,,,,1.04,13:04
,,,,,,,,,,2.11,13:03
,,,,,,,,,,3.19,13:03
,,,,,,,,,,1.01,13:03
,,,,,,,,,,3.56,13:02
,,,,,,,,,,1.78,13:02
,,,,,,,,,,1.70,13:01
,,,,,,,,,,1.21,13:01
,,,,,,,,,,1.50,13:01
,,,,,,,,,,2.32,13:01
,,,,,,,,,,1.17,13:00
,,,,,,,,,,1.04,13:00
,,,,,,,,,,2.12,13:00
,,,,,,,,,,1.01,12:59
,,,,,,,,,,3.94,12:59
,,,,,,,,,,24.49,12:58
,,,,,,,,,,8.82,12:57
,,,,,,,,,,1.16,12:57
,,,,,,,,,,1.81,12:56
,,,,,,,,,,3.79,12:56
,,,,,,,,,,1.35,12:55
,,,,,,,,,,1.34,12:55
,,,,,,,,,,1.12,12:55
,,,,,,,,,,2.64,12:55
,,,,,,,,,,1.36,12:54
,,,,,,,,,,1.00,12:54
,,,,,,,,,,1.25,12:54
,,,,,,,,,,1.94,12:53
,,,,,,,,,,1.21,12:53
,,,,,,,,,,1.97,12:53
,,,,,,,,,,1.04,12:52
,,,,,,,,,,1.07,12:52
,,,,,,,,,,1.32,12:52
,,,,,,,,,,1.30,12:52
,,,,,,,,,,6.16,12:51
,,,,,,,,,,2.07,12:51
,,,,,,,,,,5.24,12:50
,,,,,,,,,,1.48,12:50
,,,,,,,,,,1.77,12:49
,,,,,,,,,,2.35,12:49
,,,,,,,,,,1.62,12:49
,,,,,,,,,,3.82,12:48
,,,,,,,,,,1.12,12:48
,,,,,,,,,,1.08,12:47
,,,,,,,,,,8.05,12:47
,,,,,,,,,,5.43,12:46
,,,,,,,,,,1.73,12:46
,,,,,,,,,,40.61,12:45
,,,,,,,,,,3.29,12:44
,,,,,,,,,,1.72,12:44
,,,,,,,,,,4.37,12:43
,,,,,,,,,,3.94,12:43
,,,,,,,,,,1.21,12:42
,,,,,,,,,,1.01,12:42
,,,,,,,,,,2.70,12:42
,,,,,,,,,,1.24,12:41
,,,,,,,,,,1.01,12:41
,,,,,,,,,,5.29,12:41
,,,,,,,,,,1.64,12:40
,,,,,,,,,,1.32,12:40
,,,,,,,,,,1.72,12:39
,,,,,,,,,,8.09,12:39
,,,,,,,,,,1.51,12:38
,,,,,,,,,,1.03,12:38
,,,,,,,,,,123.25,12:38
,,,,,,,,,,2.46,12:36
,,,,,,,,,,1.44,12:36
,,,,,,,,,,4.04,12:36
,,,,,,,,,,1.64,12:35
,,,,,,,,,,1.59,12:35
,,,,,,,,,,2.12,12:34
,,,,,,,,,,2.72,12:34
,,,,,,,,,,2.98,12:33
,,,,,,,,,,12.35,12:33
,,,,,,,,,,16.29,12:32
,,,,,,,,,,2.32,12:31
,,,,,,,,,,1.00,12:31
,,,,,,,,,,1.40,12:30
,,,,,,,,,,56.78,12:30
,,,,,,,,,,5.39,12:29
,,,,,,,,,,1.21,12:28
,,,,,,,,,,2.00,12:28
,,,,,,,,,,1.25,12:27
,,,,,,,,,,1.00,12:27
,,,,,,,,,,1.13,12:27
,,,,,,,,,,1.95,12:27
,,,,,,,,,,2.01,12:26
,,,,,,,,,,1.03,12:26
,,,,,,,,,,1.15,12:26
,,,,,,,,,,1.36,12:26
,,,,,,,,,,1.32,12:25
,,,,,,,,,,1.73,12:25
,,,,,,,,,,2.08,12:25
,,,,,,,,,,1.12,12:24
,,,,,,,,,,2.37,12:24
,,,,,,,,,,2.55,12:24
,,,,,,,,,,2.22,12:23
,,,,,,,,,,1.24,12:23
,,,,,,,,,,28.37,12:22
,,,,,,,,,,3.57,12:21
,,,,,,,,,,1.38,12:21
,,,,,,,,,,1.73,12:20
,,,,,,,,,,1.31,12:20
,,,,,,,,,,8.24,12:20
,,,,,,,,,,1.00,12:19
,,,,,,,,,,1.21,12:19
,,,,,,,,,,7.13,12:19
,,,,,,,,,,4.42,12:18
,,,,,,,,,,4.30,12:17
,,,,,,,,,,7.22,12:17
,,,,,,,,,,4.09,12:16
,,,,,,,,,,1.21,12:15
,,,,,,,,,,4.69,12:15
,,,,,,,,,,5.50,12:14
,,,,,,,,,,1.17,12:14
,,,,,,,,,,8.38,12:14
,,,,,,,,,,1.92,12:13
,,,,,,,,,,1.11,12:12
,,,,,,,,,,2.51,12:12
,,,,,,,,,,6.04,12:12
,,,,,,,,,,1.31,12:11
,,,,,,,,,,4.10,12:11
,,,,,,,,,,2.22,12:10
,,,,,,,,,,1.22,12:10
,,,,,,,,,,40.37,12:09
,,,,,,,,,,1.05,12:08
,,,,,,,,,,1.11,12:08
,,,,,,,,,,2.96,12:08
,,,,,,,,,,1.26,12:07
,,,,,,,,,,1.40,12:07
,,,,,,,,,,1.50,12:07
,,,,,,,,,,13.49,12:06
,,,,,,,,,,1.54,12:05
,,,,,,,,,,511.92,12:05
,,,,,,,,,,1.16,12:03
,,,,,,,,,,1.70,12:03
,,,,,,,,,,86.92,12:03
,,,,,,,,,,1.32,12:01
,,,,,,,,,,17.49,12:01
,,,,,,,,,,2.90,12:00
,,,,,,,,,,2.39,11:59
,,,,,,,,,,1.92,11:59
,,,,,,,,,,2.25,11:59
,,,,,,,,,,1.60,11:58
,,,,,,,,,,1.00,11:58
,,,,,,,,,,1.63,11:58
,,,,,,,,,,1.51,11:57
,,,,,,,,,,2.13,11:57
,,,,,,,,,,1.04,11:57
,,,,,,,,,,6.22,11:56
,,,,,,,,,,4.66,11:56
,,,,,,,,,,21.65,11:55
,,,,,,,,,,2.40,11:54
,,,,,,,,,,2.12,11:54
,,,,,,,,,,2.30,11:53
,,,,,,,,,,1.01,11:53
,,,,,,,,,,1.12,11:53
,,,,,,,,,,1.30,11:52
,,,,,,,,,,25.54,11:52
,,,,,,,,,,1.53,11:51
,,,,,,,,,,2.82,11:51
,,,,,,,,,,1.36,11:50
,,,,,,,,,,1.05,11:50
,,,,,,,,,,13.73,11:50
,,,,,,,,,,1.27,11:49
,,,,,,,,,,1.20,11:48
,,,,,,,,,,1.02,11:48
,,,,,,,,,,1.06,11:48
,,,,,,,,,,2.19,11:48
,,,,,,,,,,6.93,11:47
,,,,,,,,,,3.03,11:47
,,,,,,,,,,48.17,11:46
,,,,,,,,,,1.54,11:45
,,,,,,,,,,1.04,11:45
,,,,,,,,,,1.61,11:44
,,,,,,,,,,13.79,11:44
,,,,,,,,,,1.31,11:43
,,,,,,,,,,2.12,11:43
,,,,,,,,,,1.29,11:42
,,,,,,,,,,1.00,11:42
,,,,,,,,,,1.28,11:42
,,,,,,,,,,1.63,11:42
,,,,,,,,,,3.01,11:41
,,,,,,,,,,1.38,11:41
,,,,,,,,,,17.19,11:41
,,,,,,,,,,2.00,11:40
,,,,,,,,,,1.07,11:39
,,,,,,,,,,1.24,11:39
,,,,,,,,,,51.63,11:39
,,,,,,,,,,4.84,11:37
,,,,,,,,,,11.43,11:37
,,,,,,,,,,1.28,11:36
,,,,,,,,,,1.04,11:36
,,,,,,,,,,1.01,11:35
,,,,,,,,,,1.19,11:35
,,,,,,,,,,1.43,11:35
,,,,,,,,,,2.96,11:35
,,,,,,,,,,1.22,11:34
,,,,,,,,,,96.26,11:34
,,,,,,,,,,3.61,11:32
,,,,,,,,,,2.06,11:32
,,,,,,,,,,1.06,11:32
,,,,,,,,,,1.05,11:31
,,,,,,,,,,9.90,11:31
,,,,,,,,,,1.14,11:30
,,,,,,,,,,1.78,11:30
,,,,,,,,,,1.14,11:30
,,,,,,,,,,1.65,11:29
,,,,,,,,,,1.10,11:29
,,,,,,,,,,1.00,11:29
,,,,,,,,,,1.04,11:29
,,,,,,,,,,3.56,11:28
,,,,,,,,,,2.07,11:28
,,,,,,,,,,2.49,11:27
,,,,,,,,,,1.61,11:27
,,,,,,,,,,1.07,11:27
,,,,,,,,,,3.24,11:26
,,,,,,,,,,1.32,11:26
,,,,,,,,,,1.08,11:26
,,,,,,,,,,4.54,11:25
,,,,,,,,,,5.41,11:25
,,,,,,,,,,1.71,11:24
,,,,,,,,,,1.72,11:24
,,,,,,,,,,1.01,11:23
,,,,,,,,,,3.09,11:23
,,,,,,,,,,1.39,11:23
,,,,,,,,,,1.93,11:22
,,,,,,,,,,1.07,11:22
,,,,,,,,,,2.52,11:22
,,,,,,,,,,10.12,11:21
,,,,,,,,,,19.81,11:21
,,,,,,,,,,2.28,11:20
,,,,,,,,,,8.94,11:19
,,,,,,,,,,2.32,11:18
,,,,,,,,,,15.24,11:18
,,,,,,,,,,2.47,11:17
,,,,,,,,,,2.70,11:17
,,,,,,,,,,1.91,11:16
,,,,,,,,,,2.13,11:16
,,,,,,,,,,1.19,11:15
,,,,,,,,,,1.02,11:15
,,,,,,,,,,1.21,11:15
,,,,,,,,,,1.59,11:15
,,,,,,,,,,4.24,11:14
,,,,,,,,,,1.24,11:14
,,,,,,,,,,1.13,11:13
,,,,,,,,,,4.82,11:13
,,,,,,,,,,1.54,11:12
,,,,,,,,,,4.67,11:12
,,,,,,,,,,1.92,11:12
,,,,,,,,,,3.69,11:11
,,,,,,,,,,1.10,11:11
,,,,,,,,,,2.80,11:10
,,,,,,,,,,1.28,11:10
,,,,,,,,,,2.81,11:10
,,,,,,,,,,2.35,11:09
,,,,,,,,,,1.10,11:09
,,,,,,,,,,2.22,11:08
,,,,,,,,,,8.55,11:08
,,,,,,,,,,1.22,11:07
,,,,,,,,,,2.02,11:07
,,,,,,,,,,1.68,11:07
,,,,,,,,,,6.93,11:07
,,,,,,,,,,1.14,11:06
,,,,,,,,,,7.76,11:06
,,,,,,,,,,1.20,11:05
,,,,,,,,,,4.25,11:05
,,,,,,,,,,1.97,11:04
,,,,,,,,,,3.07,11:04
,,,,,,,,,,1.14,11:03
,,,,,,,,,,2.22,11:03
,,,,,,,,,,3.99,11:02
,,,,,,,,,,1.25,11:02
,,,,,,,,,,4.21,11:01
,,,,,,,,,,1.96,11:01
,,,,,,,,,,1.21,11:00
,,,,,,,,,,1.34,11:00
,,,,,,,,,,2.68,11:00
,,,,,,,,,,1.23,10:59
,,,,,,,,,,28.94,10:59
,,,,,,,,,,2.71,10:58
,,,,,,,,,,1.00,10:57
,,,,,,,,,,2.20,10:57
,,,,,,,,,,1.32,10:57
,,,,,,,,,,1.82,10:57
,,,,,,,,,,59.92,10:56
,,,,,,,,,,37.74,10:55
,,,,,,,,,,3.76,10:54
,,,,,,,,,,3.90,10:53
,,,,,,,,,,66.91,10:52
,,,,,,,,,,3.75,10:51
,,,,,,,,,,3.21,10:51
,,,,,,,,,,2.75,10:50
,,,,,,,,,,1.21,10:50
,,,,,,,,,,1.48,10:49
,,,,,,,,,,2.89,10:49
,,,,,,,,,,1.15,10:49
,,,,,,,,,,1.44,10:48
,,,,,,,,,,1.59,10:48
,,,,,,,,,,1.23,10:48
,,,,,,,,,,4.59,10:47
,,,,,,,,,,6.07,10:47
,,,,,,,,,,5.45,10:46
,,,,,,,,,,4.53,10:45
,,,,,,,,,,1.11,10:45
,,,,,,,,,,1.71,10:45
,,,,,,,,,,2.49,10:44
,,,,,,,,,,1.76,10:44
,,,,,,,,,,5.00,10:43
,,,,,,,,,,1.20,10:43
,,,,,,,,,,1.46,10:42
,,,,,,,,,,1.08,10:42
,,,,,,,,,,540.46,10:42
,,,,,,,,,,1.34,10:40
,,,,,,,,,,37.85,10:40
,,,,,,,,,,1.22,10:39
,,,,,,,,,,2.96,10:38
,,,,,,,,,,2.24,10:38
,,,,,,,,,,1.10,10:37
,,,,,,,,,,4.50,10:37
,,,,,,,,,,213.05,10:37
,,,,,,,,,,12.74,10:35
,,,,,,,,,,1.07,10:34
,,,,,,,,,,1.05,10:34
,,,,,,,,,,31.96,10:34
,,,,,,,,,,10.05,10:32
,,,,,,,,,,1.04,10:32
,,,,,,,,,,5.84,10:31
,,,,,,,,,,1.38,10:31
,,,,,,,,,,16.55,10:30
,,,,,,,,,,1.45,10:29
,,,,,,,,,,23.22,10:29
,,,,,,,,,,1.06,10:28
,,,,,,,,,,1.34,10:28
,,,,,,,,,,5.33,10:27
,,,,,,,,,,1.67,10:27
,,,,,,,,,,218.01,10:26
,,,,,,,,,,1.74,10:25
,,,,,,,,,,1.02,10:24
,,,,,,,,,,1.90,10:24
,,,,,,,,,,1.00,10:24
,,,,,,,,,,1.35,10:24
,,,,,,,,,,13.56,10:23
,,,,,,,,,,1.81,10:22
,,,,,,,,,,3.26,10:22
,,,,,,,,,,41.95,10:22
,,,,,,,,,,1.75,10:20
,,,,,,,,,,1.31,10:20
,,,,,,,,,,1.00,10:20
,,,,,,,,,,88.29,10:20
,,,,,,,,,,8.02,10:18
,,,,,,,,,,9.26,10:17
,,,,,,,,,,4.46,10:16
,,,,,,,,,,2.01,10:16
,,,,,,,,,,1.15,10:15
,,,,,,,,,,2.79,10:15
,,,,,,,,,,1.35,10:15
,,,,,,,,,,3.77,10:14
,,,,,,,,,,2.89,10:14
,,,,,,,,,,3.56,10:13
,,,,,,,,,,1.35,10:13
,,,,,,,,,,5.20,10:13
,,,,,,,,,,1.13,10:12
,,,,,,,,,,1.56,10:12
,,,,,,,,,,2.30,10:11
,,,,,,,,,,8.45,10:11
,,,,,,,,,,2.44,10:10
,,,,,,,,,,2.72,10:10
,,,,,,,,,,1.09,10:09
,,,,,,,,,,1.54,10:09
,,,,,,,,,,2.99,10:09
,,,,,,,,,,2.90,10:08
,,,,,,,,,,3.53,10:08
,,,,,,,,,,1.34,10:07
,,,,,,,,,,7.32,10:07
,,,,,,,,,,1.12,10:06
,,,,,,,,,,8.71,10:06
,,,,,,,,,,1.05,10:05
,,,,,,,,,,1.42,10:05
,,,,,,,,,,2.49,10:05
,,,,,,,,,,2.60,10:04
,,,,,,,,,,1.39,10:04
,,,,,,,,,,2.64,10:03
,,,,,,,,,,1.44,10:03
,,,,,,,,,,4.02,10:03
,,,,,,,,,,1.04,10:02
,,,,,,,,,,1.59,10:02
,,,,,,,,,,1.03,10:01
,,,,,,,,,,1.78,10:01
,,,,,,,,,,1.40,10:01
,,,,,,,,,,1.36,10:01
,,,,,,,,,,1.11,10:00
,,,,,,,,,,1.39,10:00
,,,,,,,,,,7.98,10:00
,,,,,,,,,,1.32,09:59
,,,,,,,,,,1.71,09:59
,,,,,,,,,,1.14,09:58
,,,,,,,,,,2.38,09:58
,,,,,,,,,,1.35,09:58
,,,,,,,,,,1.31,09:57
,,,,,,,,,,3.85,09:57
,,,,,,,,,,1.64,09:57
,,,,,,,,,,1.21,09:56
,,,,,,,,,,1.00,09:56
,,,,,,,,,,16.51,09:56
,,,,,,,,,,1.99,09:55
,,,,,,,,,,7.36,09:54
,,,,,,,,,,73.34,09:54
,,,,,,,,,,1.38,09:52
,,,,,,,,,,1.00,09:52
,,,,,,,,,,2.26,09:52
,,,,,,,,,,2.87,09:51
,,,,,,,,,,9.48,09:51
,,,,,,,,,,14.71,09:50
,,,,,,,,,,2.00,09:49
,,,,,,,,,,2.99,09:49
,,,,,,,,,,1.09,09:48
,,,,,,,,,,2.27,09:48
,,,,,,,,,,8.94,09:48
,,,,,,,,,,7.96,09:47
,,,,,,,,,,2.13,09:46
,,,,,,,,,,3.73,09:46
,,,,,,,,,,3.77,09:45
,,,,,,,,,,11.50,09:45
,,,,,,,,,,3.68,09:44
,,,,,,,,,,1.82,09:43
,,,,,,,,,,4.12,09:43
,,,,,,,,,,1.38,09:42
,,,,,,,,,,2.60,09:42
,,,,,,,,,,1.56,09:41
,,,,,,,,,,1.42,09:41
,,,,,,,,,,1.37,09:41
,,,,,,,,,,1.03,09:40
,,,,,,,,,,3.75,09:40
,,,,,,,,,,8.54,09:40
,,,,,,,,,,1.36,09:39
,,,,,,,,,,1.15,09:39
,,,,,,,,,,3.06,09:38
